País,Provincia,Partido,Localidad,Unnamed: 4,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
Argentina,San Luis,Gobernador Dupuy,Anchorena,"Argentina,San Luis,Gobernador Dupuy,Anchorena",74042010,0,0,1,0,0,0,0,237,238
Argentina,San Luis,Gobernador Dupuy,Arizona,"Argentina,San Luis,Gobernador Dupuy,Arizona",74042020,0,0,2,0,0,0,0,324,326
Argentina,San Luis,Gobernador Dupuy,Bagual,"Argentina,San Luis,Gobernador Dupuy,Bagual",74042030,0,0,0,0,0,0,0,192,192
Argentina,San Luis,Gobernador Dupuy,Batavia,"Argentina,San Luis,Gobernador Dupuy,Batavia",74042040,0,0,0,0,0,4,0,170,174
Argentina,San Luis,Gobernador Dupuy,Buena Esperanza,"Argentina,San Luis,Gobernador Dupuy,Buena Esperanza",74042050,0,0,1,0,0,1,0,1205,1207
Argentina,San Luis,Gobernador Dupuy,Fortín El Patria,"Argentina,San Luis,Gobernador Dupuy,Fortín El Patria",74042060,0,0,0,0,0,0,0,162,162
Argentina,San Luis,Gobernador Dupuy,Fortuna,"Argentina,San Luis,Gobernador Dupuy,Fortuna",74042070,0,0,0,101,0,0,0,233,334
Argentina,San Luis,Gobernador Dupuy,La Maroma,"Argentina,San Luis,Gobernador Dupuy,La Maroma",74042080,0,0,0,0,0,1,0,0,1
Argentina,San Luis,Gobernador Dupuy,Martín de Loyola,"Argentina,San Luis,Gobernador Dupuy,Martín de Loyola",74042100,0,0,0,0,0,3,0,38,41
Argentina,San Luis,Gobernador Dupuy,Nahuel Mapá,"Argentina,San Luis,Gobernador Dupuy,Nahuel Mapá",74042110,0,0,0,0,0,0,0,30,30
Argentina,San Luis,Gobernador Dupuy,Navia,"Argentina,San Luis,Gobernador Dupuy,Navia",74042120,0,0,0,0,0,3,0,123,126
Argentina,San Luis,Gobernador Dupuy,Nueva Galia,"Argentina,San Luis,Gobernador Dupuy,Nueva Galia",74042130,0,0,0,159,0,0,0,517,676
Argentina,San Luis,Gobernador Dupuy,Unión,"Argentina,San Luis,Gobernador Dupuy,Unión",74042140,0,0,0,0,0,0,0,845,845
Argentina,San Luis,Junín,Carpinteria,"Argentina,San Luis,Junín,Carpinteria",74049010,149,10,0,261,0,0,0,939,1359
Argentina,San Luis,Junín,Cerro de Oro,"Argentina,San Luis,Junín,Cerro de Oro",74049020,13,14,0,112,0,0,0,267,406
Argentina,San Luis,Junín,Lafinur,"Argentina,San Luis,Junín,Lafinur",74049030,0,0,0,0,0,0,0,96,96
Argentina,San Luis,Junín,Los Cajones,"Argentina,San Luis,Junín,Los Cajones",74049040,0,0,0,0,0,0,0,194,194
Argentina,San Luis,Junín,Los Molles,"Argentina,San Luis,Junín,Los Molles",74049050,0,0,0,145,0,0,0,575,720
Argentina,San Luis,Junín,Merlo,"Argentina,San Luis,Junín,Merlo",74049060,722,62,0,3931,0,0,0,5092,9807
Argentina,San Luis,Junín,Santa Rosa del Conlara,"Argentina,San Luis,Junín,Santa Rosa del Conlara",74049070,142,0,0,841,0,0,0,1981,2964
Argentina,San Luis,Junín,Talita,"Argentina,San Luis,Junín,Talita",74049080,0,0,0,0,0,2,0,102,104
Argentina,San Luis,La Capital,Alto Pelado,"Argentina,San Luis,La Capital,Alto Pelado",74056010,0,0,0,0,0,0,0,192,192
Argentina,San Luis,La Capital,Alto Pencoso,"Argentina,San Luis,La Capital,Alto Pencoso",74056020,0,0,0,1,0,0,0,97,98
Argentina,San Luis,La Capital,Balde,"Argentina,San Luis,La Capital,Balde",74056030,0,0,0,131,0,5,0,213,349
Argentina,San Luis,La Capital,Beazley,"Argentina,San Luis,La Capital,Beazley",74056040,0,0,0,0,0,0,0,226,226
Argentina,San Luis,La Capital,Cazador,"Argentina,San Luis,La Capital,Cazador",74056050,0,0,0,0,0,0,0,33,33
Argentina,San Luis,La Capital,Chosmes,"Argentina,San Luis,La Capital,Chosmes",74056060,0,0,0,0,0,0,0,15,15
Argentina,San Luis,La Capital,Desaguadero,"Argentina,San Luis,La Capital,Desaguadero",74056070,0,0,0,1,0,0,0,70,71
Argentina,San Luis,La Capital,El Volcán,"Argentina,San Luis,La Capital,El Volcán",74056080,0,28,0,320,0,0,0,1234,1582
Argentina,San Luis,La Capital,Jarilla,"Argentina,San Luis,La Capital,Jarilla",74056090,0,0,0,0,0,0,0,33,33
Argentina,San Luis,La Capital,Juana Koslay,"Argentina,San Luis,La Capital,Juana Koslay",74056100,128,0,2,471,0,0,0,3493,4094
Argentina,San Luis,La Capital,Potrero de los Funes,"Argentina,San Luis,La Capital,Potrero de los Funes",74056120,0,0,0,0,0,0,0,4171,4171
Argentina,San Luis,La Capital,Salinas del Bebedero,"Argentina,San Luis,La Capital,Salinas del Bebedero",74056130,0,0,0,0,0,0,0,26,26
Argentina,San Luis,La Capital,San Jerónimo,"Argentina,San Luis,La Capital,San Jerónimo",74056140,0,0,0,112,0,0,0,166,278
Argentina,San Luis,La Capital,San Luis,"Argentina,San Luis,La Capital,San Luis",74056150,1769,17307,78,10533,0,4,0,19906,49597
Argentina,San Luis,La Capital,Zanjitas,"Argentina,San Luis,La Capital,Zanjitas",74056160,0,0,0,0,0,0,0,119,119
Argentina,San Luis,La Capital,La Punta,"Argentina,San Luis,La Capital,La Punta",74056105,0,1306,0,630,0,0,0,0,1936
Argentina,San Luis,La Capital,Las Barrancas,"Argentina,San Luis,La Capital,Las Barrancas",74056070,0,0,0,0,0,0,0,24,24
Argentina,San Luis,La Capital,Varela,"Argentina,San Luis,La Capital,Varela",74056140,0,0,0,0,0,0,0,13,13
Argentina,San Luis,Libertador Grl. San Martín,La Ramada,"Argentina,San Luis,Libertador Grl. San Martín,La Ramada",74063020,0,0,0,0,0,0,0,19,19
Argentina,San Luis,Libertador Grl. San Martín,La Vertiente,"Argentina,San Luis,Libertador Grl. San Martín,La Vertiente",74063010,0,0,0,0,0,2,0,68,70
Argentina,San Luis,Libertador Grl. San Martín,Las Aguadas,"Argentina,San Luis,Libertador Grl. San Martín,Las Aguadas",74063020,0,0,0,0,0,0,0,63,63
Argentina,San Luis,Libertador Grl. San Martín,Las Chacras,"Argentina,San Luis,Libertador Grl. San Martín,Las Chacras",74063030,0,0,0,0,0,5,0,72,77
Argentina,San Luis,Libertador Grl. San Martín,Las Lagunas,"Argentina,San Luis,Libertador Grl. San Martín,Las Lagunas",74063040,0,0,0,0,0,0,0,45,45
Argentina,San Luis,Libertador Grl. San Martín,Paso Grande,"Argentina,San Luis,Libertador Grl. San Martín,Paso Grande",74063050,0,0,0,42,0,0,0,250,292
Argentina,San Luis,Libertador Grl. San Martín,Potrerillo,"Argentina,San Luis,Libertador Grl. San Martín,Potrerillo",74063060,0,0,0,0,0,0,0,69,69
Argentina,San Luis,Libertador Grl. San Martín,San Martín,"Argentina,San Luis,Libertador Grl. San Martín,San Martín",74063070,1,0,1,92,0,0,0,349,443
Argentina,San Luis,Libertador Grl. San Martín,Villa de Praga,"Argentina,San Luis,Libertador Grl. San Martín,Villa de Praga",74063080,0,0,0,22,0,1,0,235,258
Argentina,San Luis,Libertador Grl. San Martín,El Puesto,"Argentina,San Luis,Libertador Grl. San Martín,El Puesto",74063050,0,0,0,0,0,0,0,0,0
Argentina,San Luis,OTROS,OTROS,"Argentina,San Luis,OTROS,OTROS",Sin Datos,0,0,0,0,70,0,0,0,70
Argentina,SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,"Argentina,SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena",78007010,530,440,2,1508,1,1,0,372,2854
Argentina,SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,"Argentina,SANTA CRUZ,Corpen Aike,Puerto Santa Cruz",78007020,565,0,4,1310,1,2,0,140,2022
Argentina,SANTA CRUZ,Deseado,Caleta Olivia,"Argentina,SANTA CRUZ,Deseado,Caleta Olivia",78014010,0,0,0,5405,1,6,0,460,5872
Argentina,SANTA CRUZ,Deseado,Cañadón Seco,"Argentina,SANTA CRUZ,Deseado,Cañadón Seco",78014020,0,0,0,2,0,2,0,118,122
Argentina,SANTA CRUZ,Deseado,Jaramillo,"Argentina,SANTA CRUZ,Deseado,Jaramillo",78014040,0,0,0,0,0,1,0,0,1
Argentina,SANTA CRUZ,Deseado,Las Heras,"Argentina,SANTA CRUZ,Deseado,Las Heras",78014060,0,0,0,5096,1,1,0,1168,6266
Argentina,SANTA CRUZ,Deseado,Pico Truncado,"Argentina,SANTA CRUZ,Deseado,Pico Truncado",78014070,0,0,0,2168,1,1,0,1276,3446
Argentina,SANTA CRUZ,Deseado,Puerto Deseado,"Argentina,SANTA CRUZ,Deseado,Puerto Deseado",78014080,1437,0,8,0,1,7,0,0,1453
Argentina,SANTA CRUZ,Güer Aike,28 de Noviembre,"Argentina,SANTA CRUZ,Güer Aike,28 de Noviembre",78021060,0,0,0,10,6,1,0,195,212
Argentina,SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),"Argentina,SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer)",78021010,0,0,0,0,0,2,0,0,2
Argentina,SANTA CRUZ,Güer Aike,Río Gallegos,"Argentina,SANTA CRUZ,Güer Aike,Río Gallegos",78021040,2753,10285,164,23387,287,13,0,3544,40433
Argentina,SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,"Argentina,SANTA CRUZ,Güer Aike,Yacimientos Río Turbio",78021070,274,0,0,0,1,1,0,0,276
Argentina,SANTA CRUZ,Lago Argentino,El Calafate,"Argentina,SANTA CRUZ,Lago Argentino,El Calafate",78028010,1519,0,0,6234,2,7,0,357,8119
Argentina,SANTA CRUZ,Lago Argentino,El Chaltén,"Argentina,SANTA CRUZ,Lago Argentino,El Chaltén",78028020,0,0,0,420,0,1,0,2,423
Argentina,SANTA CRUZ,Lago Argentino,Tres Lagos,"Argentina,SANTA CRUZ,Lago Argentino,Tres Lagos",78028030,0,0,0,121,0,3,0,1,125
Argentina,SANTA CRUZ,Lago Buenos Aires,Los Antiguos,"Argentina,SANTA CRUZ,Lago Buenos Aires,Los Antiguos",78035010,0,0,2,0,1,3,0,30,36
Argentina,SANTA CRUZ,Lago Buenos Aires,Perito Moreno,"Argentina,SANTA CRUZ,Lago Buenos Aires,Perito Moreno",78035020,0,2600,6,652,101,4,0,13,3376
Argentina,SANTA CRUZ,Magallanes,Puerto San Julián,"Argentina,SANTA CRUZ,Magallanes,Puerto San Julián",78042010,690,1110,1,3073,1,7,0,114,4996
Argentina,SANTA CRUZ,Río Chico,Bajo Caracoles,"Argentina,SANTA CRUZ,Río Chico,Bajo Caracoles",78049010,0,0,0,0,0,1,0,0,1
Argentina,SANTA CRUZ,Río Chico,Gobernador Gregores,"Argentina,SANTA CRUZ,Río Chico,Gobernador Gregores",78049020,0,0,0,159,1,4,0,9,173
Argentina,SANTA FE,9 de Julio,Esteban Rams,"Argentina,SANTA FE,9 de Julio,Esteban Rams",82077010,0,0,0,0,0,2,0,35,37
Argentina,SANTA FE,9 de Julio,Gato Colorado,"Argentina,SANTA FE,9 de Julio,Gato Colorado",82077020,0,0,0,0,0,4,0,0,4
Argentina,SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),"Argentina,SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero)",82077030,0,0,0,0,0,3,0,144,147
Argentina,SANTA FE,9 de Julio,Logroño,"Argentina,SANTA FE,9 de Julio,Logroño",82077040,1,0,0,0,0,0,0,47,48
Argentina,SANTA FE,9 de Julio,Montefiore,"Argentina,SANTA FE,9 de Julio,Montefiore",82077050,0,0,0,0,0,1,0,17,18
Argentina,SANTA FE,9 de Julio,Pozo Borrado,"Argentina,SANTA FE,9 de Julio,Pozo Borrado",82077060,0,0,0,0,0,0,0,127,127
Argentina,SANTA FE,9 de Julio,San Bernardo,"Argentina,SANTA FE,9 de Julio,San Bernardo",82077065,0,0,0,0,0,0,0,109,109
Argentina,SANTA FE,9 de Julio,Santa Margarita,"Argentina,SANTA FE,9 de Julio,Santa Margarita",82077070,0,0,0,0,0,5,0,96,101
Argentina,SANTA FE,9 de Julio,Tostado,"Argentina,SANTA FE,9 de Julio,Tostado",82077080,1328,6,0,0,0,2,0,1752,3088
Argentina,SANTA FE,9 de Julio,Villa Minetti,"Argentina,SANTA FE,9 de Julio,Villa Minetti",82077090,0,0,0,0,0,5,0,264,269
Argentina,SANTA FE,Belgrano,Armstrong,"Argentina,SANTA FE,Belgrano,Armstrong",82007010,299,0,0,152,0,0,0,403,854
Argentina,SANTA FE,Belgrano,Bouquet,"Argentina,SANTA FE,Belgrano,Bouquet",82007020,406,0,0,144,0,0,0,1,551
Argentina,SANTA FE,Belgrano,Las Parejas,"Argentina,SANTA FE,Belgrano,Las Parejas",82007030,325,0,0,2462,0,0,0,124,2911
Argentina,SANTA FE,Belgrano,Las Rosas,"Argentina,SANTA FE,Belgrano,Las Rosas",82007040,1006,2040,0,1110,0,0,0,51,4207
Argentina,SANTA FE,Belgrano,Montes de Oca,"Argentina,SANTA FE,Belgrano,Montes de Oca",82007050,585,0,0,615,168,1,0,61,1430
Argentina,SANTA FE,Belgrano,Tortugas,"Argentina,SANTA FE,Belgrano,Tortugas",82007060,136,528,0,0,0,1,0,0,665
Argentina,SANTA FE,Caseros,Arequito,"Argentina,SANTA FE,Caseros,Arequito",82014010,39,2241,0,0,0,0,0,8,2288
Argentina,SANTA FE,Caseros,Arteaga,"Argentina,SANTA FE,Caseros,Arteaga",82014020,44,868,0,0,0,0,0,83,995
Argentina,SANTA FE,Caseros,Beravebú,"Argentina,SANTA FE,Caseros,Beravebú",82014030,0,0,0,0,0,0,0,360,360
Argentina,SANTA FE,Caseros,Bigand,"Argentina,SANTA FE,Caseros,Bigand",82014040,408,1255,0,0,0,0,0,19,1682
Argentina,SANTA FE,Caseros,Casilda,"Argentina,SANTA FE,Caseros,Casilda",82014050,2232,2154,0,4807,0,0,0,1915,11108
Argentina,SANTA FE,Caseros,Chabás,"Argentina,SANTA FE,Caseros,Chabás",82014060,1045,0,0,620,0,0,0,32,1697
Argentina,SANTA FE,Caseros,Chañar Ladeado,"Argentina,SANTA FE,Caseros,Chañar Ladeado",82014070,37,522,0,862,0,0,0,0,1421
Argentina,SANTA FE,Caseros,Gödeken,"Argentina,SANTA FE,Caseros,Gödeken",82014080,0,531,0,1,0,0,0,0,532
Argentina,SANTA FE,Caseros,Los Molinos,"Argentina,SANTA FE,Caseros,Los Molinos",82014090,18,507,0,0,0,0,0,8,533
Argentina,SANTA FE,Caseros,Los Nogales,"Argentina,SANTA FE,Caseros,Los Nogales",82014100,0,44,0,0,0,0,0,0,44
Argentina,SANTA FE,Caseros,Los Quirquinchos,"Argentina,SANTA FE,Caseros,Los Quirquinchos",82014110,0,0,0,0,3,0,0,828,831
Argentina,SANTA FE,Caseros,San José de la Esquina,"Argentina,SANTA FE,Caseros,San José de la Esquina",82014120,68,1976,0,0,0,0,0,2,2046
Argentina,SANTA FE,Caseros,Sanford,"Argentina,SANTA FE,Caseros,Sanford",82014130,12,0,0,499,0,0,0,0,511
Argentina,SANTA FE,Caseros,Villada,"Argentina,SANTA FE,Caseros,Villada",82014140,69,1,0,0,0,0,0,4,74
Argentina,SANTA FE,Castellanos,Aldao (Est. Casablanca),"Argentina,SANTA FE,Castellanos,Aldao (Est. Casablanca)",82021010,21,0,0,620,0,0,0,53,694
Argentina,SANTA FE,Castellanos,Angélica,"Argentina,SANTA FE,Castellanos,Angélica",82021020,251,0,0,356,0,0,0,6,613
Argentina,SANTA FE,Castellanos,Ataliva,"Argentina,SANTA FE,Castellanos,Ataliva",82021030,9,10,0,413,0,0,0,202,634
Argentina,SANTA FE,Castellanos,Aurelia,"Argentina,SANTA FE,Castellanos,Aurelia",82021040,0,0,0,0,0,0,0,4,4
Argentina,SANTA FE,Castellanos,Bauer y Sigel,"Argentina,SANTA FE,Castellanos,Bauer y Sigel",82021060,0,0,0,0,0,0,0,0,0
Argentina,SANTA FE,Castellanos,Bella Italia,"Argentina,SANTA FE,Castellanos,Bella Italia",82021070,21,316,0,2,0,0,0,4,343
Argentina,SANTA FE,Castellanos,Castellanos,"Argentina,SANTA FE,Castellanos,Castellanos",82021080,0,1,0,0,0,0,0,5,6
Argentina,SANTA FE,Castellanos,Colonia Bicha,"Argentina,SANTA FE,Castellanos,Colonia Bicha",82021090,72,0,0,72,0,0,0,47,191
Argentina,SANTA FE,Castellanos,Colonia Cello,"Argentina,SANTA FE,Castellanos,Colonia Cello",82021100,0,0,0,0,0,0,0,29,29
Argentina,SANTA FE,Castellanos,Colonia Margarita,"Argentina,SANTA FE,Castellanos,Colonia Margarita",82021110,0,13,0,0,0,0,0,2,15
Argentina,SANTA FE,Castellanos,Colonia Raquel,"Argentina,SANTA FE,Castellanos,Colonia Raquel",82021120,31,0,0,31,0,0,0,60,122
Argentina,SANTA FE,Castellanos,Coronel Fraga,"Argentina,SANTA FE,Castellanos,Coronel Fraga",82021130,0,0,0,0,0,0,0,49,49
Argentina,SANTA FE,Castellanos,Esmeralda,"Argentina,SANTA FE,Castellanos,Esmeralda",82021150,0,82,0,0,0,0,0,0,82
Argentina,SANTA FE,Castellanos,Estación Clucellas,"Argentina,SANTA FE,Castellanos,Estación Clucellas",82021160,0,179,0,0,0,0,0,4,183
Argentina,SANTA FE,Castellanos,Estación Saguier,"Argentina,SANTA FE,Castellanos,Estación Saguier",82021170,0,11,0,0,0,0,0,3,14
Argentina,SANTA FE,Castellanos,Eusebia y Carolina,"Argentina,SANTA FE,Castellanos,Eusebia y Carolina",82021180,27,0,0,190,0,0,0,41,258
Argentina,SANTA FE,Castellanos,Eustolia,"Argentina,SANTA FE,Castellanos,Eustolia",82021190,0,0,0,0,0,0,0,4,4
Argentina,SANTA FE,Castellanos,Humberto Primo,"Argentina,SANTA FE,Castellanos,Humberto Primo",82021220,174,50,0,49,0,0,0,268,541
Argentina,SANTA FE,Castellanos,Josefina,"Argentina,SANTA FE,Castellanos,Josefina",82021230,16,77,0,0,0,0,0,1,94
Argentina,SANTA FE,Castellanos,Lehmann,"Argentina,SANTA FE,Castellanos,Lehmann",82021240,163,342,0,152,0,0,0,0,657
Argentina,SANTA FE,Castellanos,María Juana,"Argentina,SANTA FE,Castellanos,María Juana",82021250,561,0,0,987,0,0,0,145,1693
Argentina,SANTA FE,Castellanos,Plaza Clucellas,"Argentina,SANTA FE,Castellanos,Plaza Clucellas",82021270,35,283,0,0,0,0,0,0,318
Argentina,SANTA FE,Castellanos,Plaza Saguier,"Argentina,SANTA FE,Castellanos,Plaza Saguier",82021280,0,51,0,0,0,0,0,0,51
Argentina,SANTA FE,Castellanos,Presidente Roca,"Argentina,SANTA FE,Castellanos,Presidente Roca",82021290,0,137,0,1,0,0,0,5,143
Argentina,SANTA FE,Castellanos,Pueblo Marini,"Argentina,SANTA FE,Castellanos,Pueblo Marini",82021300,0,0,0,0,0,0,0,11,11
Argentina,SANTA FE,Castellanos,Rafaela,"Argentina,SANTA FE,Castellanos,Rafaela",82021310,2032,23017,0,4241,6,2,0,1497,30795
Argentina,SANTA FE,Castellanos,Ramona,"Argentina,SANTA FE,Castellanos,Ramona",82021320,1,0,0,0,0,0,0,327,328
Argentina,SANTA FE,Castellanos,San Antonio,"Argentina,SANTA FE,Castellanos,San Antonio",82021330,0,10,0,0,0,0,0,59,69
Argentina,SANTA FE,Castellanos,San Vicente,"Argentina,SANTA FE,Castellanos,San Vicente",82021340,770,1431,0,0,0,0,0,42,2243
Argentina,SANTA FE,Castellanos,Santa Clara de Saguier,"Argentina,SANTA FE,Castellanos,Santa Clara de Saguier",82021350,12,107,0,0,0,0,0,218,337
Argentina,SANTA FE,Castellanos,Sunchales,"Argentina,SANTA FE,Castellanos,Sunchales",82021360,739,21,1,6676,0,0,0,102,7539
Argentina,SANTA FE,Castellanos,Susana,"Argentina,SANTA FE,Castellanos,Susana",82021370,0,0,0,374,0,0,0,78,452
Argentina,SANTA FE,Castellanos,Tacural,"Argentina,SANTA FE,Castellanos,Tacural",82021380,437,0,0,494,0,0,0,124,1055
Argentina,SANTA FE,Castellanos,Vila,"Argentina,SANTA FE,Castellanos,Vila",82021390,419,0,0,0,0,0,0,0,419
Argentina,SANTA FE,Castellanos,Villa San José,"Argentina,SANTA FE,Castellanos,Villa San José",82021410,0,53,0,0,0,0,0,31,84
Argentina,SANTA FE,Castellanos,Virginia,"Argentina,SANTA FE,Castellanos,Virginia",82021420,0,0,0,0,0,0,0,7,7
Argentina,SANTA FE,Castellanos,Zenón Pereyra,"Argentina,SANTA FE,Castellanos,Zenón Pereyra",82021430,0,53,0,0,0,0,0,0,53
Argentina,SANTA FE,Castellanos,Frontera,"Argentina,SANTA FE,Castellanos,Frontera",82021200,0,0,0,62,0,0,0,0,62
Argentina,SANTA FE,Constitución,Alcorta,"Argentina,SANTA FE,Constitución,Alcorta",82028010,191,1338,0,477,0,0,0,530,2536
Argentina,SANTA FE,Constitución,Bombal,"Argentina,SANTA FE,Constitución,Bombal",82028040,245,132,0,626,0,0,0,8,1011
Argentina,SANTA FE,Constitución,Empalme Villa Constitución,"Argentina,SANTA FE,Constitución,Empalme Villa Constitución",82028070,304,0,0,0,0,0,0,0,304
Argentina,SANTA FE,Constitución,Godoy,"Argentina,SANTA FE,Constitución,Godoy",82028100,0,0,0,0,0,0,0,152,152
Argentina,SANTA FE,Constitución,Juan B. Molina,"Argentina,SANTA FE,Constitución,Juan B. Molina",82028110,350,0,0,243,4,0,0,1,598
Argentina,SANTA FE,Constitución,Juncal,"Argentina,SANTA FE,Constitución,Juncal",82028120,256,0,0,1,0,0,0,37,294
Argentina,SANTA FE,Constitución,La Vanguardia,"Argentina,SANTA FE,Constitución,La Vanguardia",82028130,0,0,0,114,0,0,0,0,114
Argentina,SANTA FE,Constitución,Máximo Paz (Est. Paz),"Argentina,SANTA FE,Constitución,Máximo Paz (Est. Paz)",82028140,109,52,0,1,0,0,0,137,299
Argentina,SANTA FE,Constitución,Pavón,"Argentina,SANTA FE,Constitución,Pavón",82028150,59,0,0,0,0,0,0,0,59
Argentina,SANTA FE,Constitución,Pavón Arriba,"Argentina,SANTA FE,Constitución,Pavón Arriba",82028160,0,75,0,471,0,0,0,29,575
Argentina,SANTA FE,Constitución,Rueda,"Argentina,SANTA FE,Constitución,Rueda",82028180,0,0,0,0,0,0,0,72,72
Argentina,SANTA FE,Constitución,Santa Teresa,"Argentina,SANTA FE,Constitución,Santa Teresa",82028190,10,56,0,575,0,0,0,90,731
Argentina,SANTA FE,Constitución,Sargento Cabral,"Argentina,SANTA FE,Constitución,Sargento Cabral",82028200,0,0,0,363,0,0,0,102,465
Argentina,SANTA FE,Constitución,Villa Constitución,"Argentina,SANTA FE,Constitución,Villa Constitución",82028230,1285,2185,0,4859,0,0,0,444,8773
Argentina,SANTA FE,Constitución,Peyrano,"Argentina,SANTA FE,Constitución,Peyrano",82028170,0,793,0,0,0,0,0,0,793
Argentina,SANTA FE,Constitución,Cepeda,"Argentina,SANTA FE,Constitución,Cepeda",82028060,0,0,0,0,0,0,0,4,4
Argentina,SANTA FE,Constitución,General Gelly,"Argentina,SANTA FE,Constitución,General Gelly",82028090,189,0,0,0,0,0,0,4,193
Argentina,SANTA FE,Constitución,Stephenson,"Argentina,SANTA FE,Constitución,Stephenson",82028210,0,0,0,8,0,0,0,0,8
Argentina,SANTA FE,Garay,Cayastá,"Argentina,SANTA FE,Garay,Cayastá",82035010,0,0,0,0,0,0,0,449,449
Argentina,SANTA FE,Garay,Helvecia,"Argentina,SANTA FE,Garay,Helvecia",82035020,0,440,0,0,0,0,0,230,670
Argentina,SANTA FE,Garay,Saladero Mariano Cabal,"Argentina,SANTA FE,Garay,Saladero Mariano Cabal",82035040,0,0,0,0,0,0,0,64,64
Argentina,SANTA FE,Garay,Santa Rosa de Calchines,"Argentina,SANTA FE,Garay,Santa Rosa de Calchines",82035050,62,941,0,0,0,0,0,0,1003
Argentina,SANTA FE,Garay,Los Zapallos,"Argentina,SANTA FE,Garay,Los Zapallos",82035030,0,67,0,0,67,0,0,0,134
Argentina,SANTA FE,General López,Aarón Castellanos (Est. Castellanos),"Argentina,SANTA FE,General López,Aarón Castellanos (Est. Castellanos)",82042010,0,0,0,0,0,0,0,36,36
Argentina,SANTA FE,General López,Amenábar,"Argentina,SANTA FE,General López,Amenábar",82042020,127,0,0,0,0,0,0,101,228
Argentina,SANTA FE,General López,Cafferata,"Argentina,SANTA FE,General López,Cafferata",82042030,246,0,0,1,0,0,0,0,247
Argentina,SANTA FE,General López,Cañada del Ucle,"Argentina,SANTA FE,General López,Cañada del Ucle",82042040,214,0,0,53,0,0,0,0,267
Argentina,SANTA FE,General López,Carmen,"Argentina,SANTA FE,General López,Carmen",82042050,0,0,0,0,40,0,0,101,141
Argentina,SANTA FE,General López,Carreras,"Argentina,SANTA FE,General López,Carreras",82042060,0,1,0,0,0,0,0,279,280
Argentina,SANTA FE,General López,Chapuy,"Argentina,SANTA FE,General López,Chapuy",82042070,0,1,0,0,0,0,0,0,1
Argentina,SANTA FE,General López,Chovet,"Argentina,SANTA FE,General López,Chovet",82042080,0,1,0,0,0,1,0,0,2
Argentina,SANTA FE,General López,Christophersen,"Argentina,SANTA FE,General López,Christophersen",82042090,0,0,0,15,0,0,0,78,93
Argentina,SANTA FE,General López,Diego de Alvear,"Argentina,SANTA FE,General López,Diego de Alvear",82042100,206,0,0,64,0,0,0,108,378
Argentina,SANTA FE,General López,Elortondo,"Argentina,SANTA FE,General López,Elortondo",82042110,442,1290,0,0,0,0,0,91,1823
Argentina,SANTA FE,General López,Firmat,"Argentina,SANTA FE,General López,Firmat",82042120,67,1327,0,3780,0,0,0,2,5176
Argentina,SANTA FE,General López,Hughes,"Argentina,SANTA FE,General López,Hughes",82042130,0,0,0,1423,0,0,0,6,1429
Argentina,SANTA FE,General López,La Chispa,"Argentina,SANTA FE,General López,La Chispa",82042140,0,0,0,0,0,0,0,71,71
Argentina,SANTA FE,General López,Maggiolo,"Argentina,SANTA FE,General López,Maggiolo",82042170,78,0,0,0,1,0,0,50,129
Argentina,SANTA FE,General López,María Teresa,"Argentina,SANTA FE,General López,María Teresa",82042180,11,1042,0,50,1,0,0,30,1134
Argentina,SANTA FE,General López,Melincué (Est. San Urbano),"Argentina,SANTA FE,General López,Melincué (Est. San Urbano)",82042190,0,0,0,0,0,0,0,203,203
Argentina,SANTA FE,General López,Miguel Torres,"Argentina,SANTA FE,General López,Miguel Torres",82042200,0,1,0,0,0,0,0,0,1
Argentina,SANTA FE,General López,Murphy,"Argentina,SANTA FE,General López,Murphy",82042210,0,0,0,717,0,0,0,0,717
Argentina,SANTA FE,General López,Rufino,"Argentina,SANTA FE,General López,Rufino",82042220,353,6,0,7260,0,0,0,0,7619
Argentina,SANTA FE,General López,San Eduardo,"Argentina,SANTA FE,General López,San Eduardo",82042230,134,0,0,196,0,0,0,0,330
Argentina,SANTA FE,General López,San Francisco de Santa Fe,"Argentina,SANTA FE,General López,San Francisco de Santa Fe",82042240,0,0,0,45,0,1,0,0,46
Argentina,SANTA FE,General López,San Gregorio,"Argentina,SANTA FE,General López,San Gregorio",82042250,43,0,0,1013,0,0,0,118,1174
Argentina,SANTA FE,General López,Sancti Spiritu,"Argentina,SANTA FE,General López,Sancti Spiritu",82042260,185,0,0,382,0,1,0,564,1132
Argentina,SANTA FE,General López,Santa Isabel,"Argentina,SANTA FE,General López,Santa Isabel",82042270,106,0,0,1336,0,1,0,0,1443
